date,away,away_fgm,away_fga,away_tpm,away_tpa,away_ftm,away_fta,away_oreb,away_dreb,away_assists,away_steals,away_blocks,away_turnovers,away_fouls,away_points,home,home_fgm,home_fga,home_tpm,home_tpa,home_ftm,home_fta,home_oreb,home_dreb,home_assists,home_steals,home_blocks,home_turnovers,home_fouls,home_points,line_team,line_spread
2019-01-25 00:00:00,pho,32,76,7,30,24,26,2,33,20,4,7,15,25,95,den,47,94,15,36,23,29,16,41,26,9,1,12,20,132,den,-15.0
2019-01-25 00:00:00,tor,44,91,14,36,17,18,12,35,27,4,1,19,25,119,hou,41,91,10,46,29,33,12,28,17,11,5,12,21,121,tor,-3.5
2019-01-25 00:00:00,sac,37,91,12,33,13,17,12,37,23,11,5,17,25,99,mem,34,80,6,20,22,27,9,35,22,13,5,16,22,96,mem,-2.0
2019-01-25 00:00:00,cho,36,90,10,38,17,25,12,41,20,4,2,17,19,99,mil,41,89,6,31,20,23,6,40,17,9,6,11,18,108,mil,-11.0
2019-01-25 00:00:00,was,35,79,15,27,10,12,5,33,26,9,1,12,15,95,orl,38,84,7,33,8,12,13,39,24,3,4,16,10,91,orl,-3.0
2019-01-25 00:00:00,min,38,90,8,26,18,21,12,38,20,5,5,14,22,102,uta,37,94,13,40,19,25,16,31,25,9,7,11,19,106,uta,-10.5
2019-01-26 00:00:00,gsw,37,83,12,33,29,34,11,42,25,8,7,14,19,115,bos,41,99,15,40,14,15,15,34,23,6,4,14,22,111,gsw,-4.0
2019-01-26 00:00:00,phi,38,91,14,36,20,27,11,30,29,7,2,12,24,110,den,48,94,8,24,22,29,11,40,27,4,4,10,21,126,den,-10.5
2019-01-26 00:00:00,ind,32,74,9,27,30,36,7,33,20,7,5,17,26,103,mem,39,80,9,28,19,28,8,28,29,8,5,12,24,106,ind,-5.0
2019-01-26 00:00:00,sas,47,91,11,24,21,25,9,42,30,5,3,9,19,126,nop,45,96,7,27,17,24,10,31,26,6,6,8,18,114,sas,-3.5
2019-01-26 00:00:00,atl,42,92,12,33,15,20,9,27,24,9,7,10,27,111,por,41,82,11,30,27,30,11,36,26,8,7,18,23,120,por,-9.5
2019-01-27 00:00:00,cle,39,92,13,34,13,15,12,40,26,5,3,8,13,104,chi,39,88,9,26,14,17,8,39,22,5,8,10,17,101,chi,-4.0
2019-01-27 00:00:00,tor,37,83,17,34,32,38,8,36,24,6,5,7,27,123,dal,43,88,11,36,23,34,7,36,25,5,2,11,29,120,tor,-4.5
2019-01-27 00:00:00,orl,39,97,10,35,10,17,18,38,23,10,4,13,18,98,hou,38,80,12,36,15,21,3,36,20,8,7,13,19,103,hou,-8.5
2019-01-27 00:00:00,sac,37,93,8,36,26,30,15,29,18,12,6,12,26,108,lac,42,88,11,29,27,29,14,38,35,6,1,18,28,122,lac,-4.0
2019-01-27 00:00:00,pho,34,85,7,26,27,32,15,25,19,8,9,16,20,102,lal,47,89,10,23,12,18,14,27,28,8,10,16,30,116,lal,-8.0
2019-01-27 00:00:00,uta,46,86,15,39,18,25,6,30,30,8,5,9,17,125,min,37,77,17,36,20,23,5,30,22,7,4,16,22,111,uta,-5.5
2019-01-27 00:00:00,mia,39,84,12,33,16,18,7,39,26,6,5,14,24,106,nyk,36,84,7,26,18,24,7,32,22,12,3,11,20,97,mia,-5.0
2019-01-27 00:00:00,mil,39,91,15,37,19,28,9,40,22,6,5,14,22,112,okc,44,94,16,32,14,25,11,41,29,5,10,11,21,118,mil,-1.5
2019-01-27 00:00:00,was,40,89,18,46,21,29,8,24,32,11,0,9,18,119,sas,49,86,16,34,18,21,7,42,31,6,4,15,20,132,sas,-4.0
2019-01-28 00:00:00,brk,39,103,13,34,13,16,16,32,20,10,5,17,20,104,bos,45,100,13,40,9,10,16,36,29,11,16,17,16,112,bos,-9.0
2019-01-28 00:00:00,nyk,34,85,7,23,17,26,7,38,19,6,6,7,15,92,cho,39,95,11,34,12,16,14,39,25,3,10,10,20,101,cho,-12.0
2019-01-28 00:00:00,gsw,53,98,13,31,13,16,13,35,39,9,7,12,19,132,ind,40,94,12,30,8,10,10,28,29,4,5,15,18,100,gsw,-7.0
2019-01-28 00:00:00,atl,44,87,10,34,25,29,15,29,28,7,6,17,25,123,lac,41,85,10,27,26,28,13,25,27,10,4,16,26,118,lac,-6.0
2019-01-28 00:00:00,den,37,85,8,36,13,14,9,28,17,10,2,15,18,95,mem,35,78,9,32,13,19,9,33,26,5,7,19,22,92,den,-6.0
2019-01-29 00:00:00,chi,47,94,9,28,14,19,5,45,17,6,8,17,29,117,brk,42,94,10,35,28,40,7,36,25,11,2,8,21,122,brk,-7.0
2019-01-29 00:00:00,was,42,87,12,36,17,23,3,33,31,8,1,6,22,113,cle,45,84,15,34,11,24,7,41,30,3,2,15,21,116,was,-8.0
2019-01-29 00:00:00,mil,47,87,13,32,8,10,6,33,32,9,6,10,15,115,det,42,89,12,37,9,12,10,29,29,8,3,11,14,105,mil,-7.0
2019-01-29 00:00:00,nop,46,90,9,31,20,25,13,42,27,8,9,17,17,121,hou,40,101,19,56,17,24,15,30,22,11,5,12,20,116,hou,-13.5
2019-01-29 00:00:00,phi,42,93,15,36,22,28,12,32,33,15,5,12,15,121,lal,43,91,7,23,12,16,14,35,26,7,4,21,20,105,phi,-7.5
2019-01-29 00:00:00,okc,49,91,9,21,19,26,6,37,25,7,8,7,16,126,orl,44,102,14,41,15,18,18,35,26,4,5,12,18,117,okc,-3.0
2019-01-29 00:00:00,pho,48,80,13,29,15,19,3,35,26,8,5,18,22,124,sas,47,100,15,34,17,20,14,22,29,9,4,11,15,126,sas,-13.5
2019-01-30 00:00:00,cho,39,89,13,40,3,7,7,24,20,7,5,12,17,94,bos,50,90,12,29,14,16,12,41,34,10,7,10,14,126,bos,-7.5
2019-01-30 00:00:00,chi,40,78,8,19,17,21,5,35,26,6,3,12,20,105,mia,34,89,12,42,9,13,15,32,22,6,2,14,20,89,mia,-10.5
2019-01-30 00:00:00,mem,36,87,6,23,19,22,14,37,21,3,7,18,27,97,min,37,95,8,35,17,22,11,30,25,12,3,10,24,99,min,-3.0
2019-01-30 00:00:00,den,42,89,9,30,12,19,6,37,31,10,7,9,17,105,nop,37,89,15,36,10,13,8,40,27,4,4,14,20,99,den,-9.0
2019-01-30 00:00:00,dal,45,84,15,38,9,11,7,42,31,4,1,18,19,114,nyk,32,78,6,26,20,28,5,29,16,10,5,12,15,90,dal,-7.0
2019-01-30 00:00:00,uta,38,85,11,34,18,21,8,29,24,8,4,16,22,105,por,48,90,16,32,20,23,10,35,28,7,5,12,17,132,uta,-2.0
2019-01-30 00:00:00,atl,38,86,16,46,21,25,9,27,24,7,3,20,19,113,sac,54,99,11,35,16,21,15,38,36,7,2,14,24,135,sac,-5.0
2019-01-30 00:00:00,ind,33,84,9,31,14,18,10,29,27,6,3,15,21,89,was,41,78,12,28,13,21,8,33,27,8,4,14,24,107,ind,-1.0
2019-01-31 00:00:00,dal,36,88,7,25,10,14,11,33,18,2,5,10,21,89,det,33,86,9,33,18,23,15,37,21,5,5,11,24,93,det,-7.5
2019-01-31 00:00:00,phi,41,88,12,36,19,24,16,33,30,11,5,19,19,113,gsw,41,88,11,38,11,16,9,28,30,13,7,15,19,104,gsw,-8.0
2019-01-31 00:00:00,lal,42,92,11,26,28,35,7,49,28,7,4,16,24,123,lac,46,104,14,43,14,26,12,39,26,11,8,8,27,120,lal,-2.5
2019-01-31 00:00:00,ind,41,91,4,19,14,16,6,36,26,8,2,9,18,100,orl,38,82,11,25,20,22,9,39,25,4,5,15,19,107,orl,-3.5
2019-01-31 00:00:00,brk,42,89,11,34,19,29,5,41,30,5,7,14,23,114,sas,40,100,12,33,25,29,13,37,23,6,3,9,21,117,sas,-8.0
2019-01-31 00:00:00,mil,39,79,14,38,13,17,7,43,21,13,6,18,16,105,tor,37,93,7,27,11,13,8,31,16,9,4,16,20,92,tor,-2.5
2019-02-01 00:00:00,mem,35,80,9,29,13,17,9,31,23,8,3,11,22,92,cho,32,73,12,29,24,28,6,34,15,6,7,12,17,100,cho,-8.0
2019-02-01 00:00:00,hou,45,85,16,44,16,21,11,19,23,6,3,10,24,122,den,51,82,14,31,20,23,10,26,37,7,4,8,14,136,den,-3.5
2019-02-01 00:00:00,okc,44,91,16,30,14,19,13,37,23,10,4,15,20,118,mia,41,92,11,36,9,14,11,36,28,7,2,17,17,102,okc,-3.5
2019-02-01 00:00:00,bos,46,100,13,37,8,10,11,32,25,11,7,7,18,113,nyk,39,86,9,31,12,12,8,40,21,2,2,17,15,99,bos,-14.0
2019-02-01 00:00:00,atl,39,98,14,46,20,24,8,32,23,11,4,11,27,112,uta,46,87,12,35,24,30,11,40,31,4,6,15,22,128,uta,-12.0
2019-02-02 00:00:00,chi,42,81,9,24,25,25,8,31,20,4,2,10,20,118,cho,43,82,14,32,25,29,9,27,25,6,2,6,21,125,cho,-6.5
2019-02-02 00:00:00,dal,40,84,16,39,15,19,9,41,20,2,4,13,26,111,cle,34,85,4,23,26,33,11,33,20,7,2,6,22,98,dal,-5.5
2019-02-02 00:00:00,lac,40,82,10,20,21,34,11,36,22,5,4,12,24,111,det,35,83,17,42,14,20,7,31,21,6,4,14,27,101,det,-2.0
2019-02-02 00:00:00,lal,42,96,7,27,10,17,13,36,23,5,4,15,18,101,gsw,43,92,11,34,18,19,8,37,31,4,9,10,17,115,gsw,-12.0
2019-02-02 00:00:00,ind,38,89,7,24,12,17,14,29,26,15,4,13,20,95,mia,30,71,9,30,19,26,10,33,21,8,4,23,19,88,mia,-2.5
2019-02-02 00:00:00,den,42,88,13,33,10,14,15,33,29,3,7,10,16,107,min,42,89,11,34,11,16,8,33,27,6,3,8,15,106,min,-1.5
2019-02-02 00:00:00,brk,33,91,10,38,13,16,8,42,23,6,2,18,11,89,orl,41,94,10,27,10,12,7,42,25,11,8,14,17,102,orl,-3.0
2019-02-02 00:00:00,atl,43,84,14,32,18,26,16,37,21,6,5,24,18,118,pho,45,96,12,32,10,18,10,27,31,15,5,10,23,112,pho,-3.0
2019-02-02 00:00:00,phi,41,93,7,33,19,25,14,32,19,9,5,13,22,108,sac,42,92,11,30,20,24,12,38,22,9,2,16,19,115,phi,-3.0
2019-02-02 00:00:00,nop,43,96,10,35,12,12,5,37,26,6,4,8,16,108,sas,44,92,9,23,16,18,10,40,29,5,2,11,16,113,sas,-10.5
2019-02-02 00:00:00,hou,40,87,15,39,30,37,8,40,17,15,8,14,29,125,uta,31,86,11,41,25,36,14,37,19,8,9,20,21,98,uta,-7.0
2019-02-02 00:00:00,mil,45,90,17,39,24,24,6,40,30,10,4,12,19,131,was,42,92,9,32,19,26,12,32,27,7,5,12,19,112,mil,-6.5
2019-02-03 00:00:00,okc,45,92,14,35,25,34,11,31,25,12,5,11,18,129,bos,54,91,13,34,13,17,5,33,36,8,6,14,22,134,bos,-4.0
2019-02-03 00:00:00,mem,37,91,9,26,13,18,10,39,25,8,3,7,20,96,nyk,28,73,12,40,16,22,6,39,20,4,6,16,16,84,mem,-2.5
2019-02-03 00:00:00,lac,38,89,2,12,25,29,7,29,15,7,7,13,24,103,tor,43,94,9,33,26,31,16,40,21,10,5,14,28,121,tor,-9.5
2019-02-04 00:00:00,mil,43,101,10,39,17,25,15,44,29,9,7,9,20,113,brk,33,102,5,42,23,28,16,40,23,5,9,13,21,94,mil,-7.5
2019-02-04 00:00:00,den,41,92,9,28,12,22,10,22,28,10,3,13,19,103,det,48,88,16,37,17,20,16,37,32,8,8,20,20,129,den,-2.0
2019-02-04 00:00:00,ind,41,91,10,28,17,24,8,35,25,5,3,9,17,109,nop,39,90,9,38,20,24,13,42,26,6,4,16,19,107,ind,-3.5
2019-02-04 00:00:00,hou,43,87,13,41,19,25,12,31,19,13,2,12,19,118,pho,45,84,7,25,13,18,9,29,29,9,1,17,20,110,hou,-8.5
2019-02-04 00:00:00,sas,42,98,9,32,19,21,15,31,18,6,3,8,20,112,sac,50,90,13,32,14,23,8,40,26,5,5,8,18,127,sas,-2.0
2019-02-04 00:00:00,atl,46,92,20,41,25,29,14,37,29,7,2,13,22,137,was,48,97,12,38,21,29,12,27,34,6,8,8,20,129,was,-7.0
2019-02-05 00:00:00,lac,42,87,18,24,15,17,8,40,25,1,6,11,24,117,cho,39,93,15,42,22,26,11,33,19,8,9,5,19,115,cho,-3.0
2019-02-05 00:00:00,bos,40,82,9,26,14,14,8,34,29,10,10,13,14,103,cle,40,96,9,33,7,8,15,32,21,6,0,12,17,96,bos,-10.0
2019-02-05 00:00:00,lal,35,75,4,21,20,26,3,31,25,5,2,19,14,94,ind,56,99,19,34,5,8,11,30,37,11,7,10,20,136,lal,-2.5
2019-02-05 00:00:00,min,39,87,9,29,19,20,16,39,26,4,4,15,23,106,mem,36,86,15,34,21,29,12,27,18,11,6,8,18,108,min,-4.0
2019-02-05 00:00:00,det,37,79,12,34,19,24,6,35,22,4,7,9,21,105,nyk,36,90,9,33,11,15,13,31,17,5,4,11,23,92,det,-3.5
2019-02-05 00:00:00,orl,42,90,11,37,27,34,8,32,27,14,4,18,29,122,okc,46,92,13,30,27,37,8,41,25,11,2,17,25,132,okc,-9.0
2019-02-05 00:00:00,tor,41,89,11,31,26,32,15,27,27,12,0,10,27,119,phi,31,70,7,24,38,41,5,29,20,8,3,18,22,107,phi,-2.0
2019-02-05 00:00:00,mia,45,83,7,22,21,25,8,38,18,11,7,12,15,118,por,42,93,15,39,9,12,7,26,30,6,2,11,21,108,por,-7.5
2019-02-07 00:00:00,tor,40,87,13,40,26,33,12,38,29,6,2,8,23,119,atl,36,80,16,35,13,25,8,34,25,5,3,17,25,101,tor,-6.5
2019-02-07 00:00:00,lal,50,97,22,41,7,18,10,33,35,5,6,8,19,129,bos,46,94,16,38,20,20,11,37,35,7,5,8,16,128,bos,-9.0
2019-02-07 00:00:00,lac,37,85,6,17,12,19,9,27,23,14,6,19,19,92,ind,49,87,9,22,9,11,7,35,26,15,12,19,20,116,ind,-6.5
2019-02-07 00:00:00,mem,34,77,7,24,20,23,8,37,19,9,4,24,21,95,okc,43,90,17,44,14,22,11,33,29,17,2,11,25,117,okc,-13.5
2019-02-07 00:00:00,min,46,99,10,26,10,12,16,27,23,8,4,12,19,112,orl,45,83,11,26,21,23,10,31,23,5,7,13,16,122,orl,-3.5
2019-02-07 00:00:00,sas,48,91,12,21,10,14,10,33,19,3,3,18,16,118,por,49,91,11,31,18,18,4,29,26,11,4,8,14,127,por,-6.0
2019-02-08 00:00:00,chi,46,85,14,28,19,24,8,42,27,5,5,16,21,125,brk,39,94,13,41,15,16,6,27,26,9,1,11,21,106,brk,-8.0
2019-02-08 00:00:00,mil,51,94,10,36,10,12,10,41,25,4,5,12,21,122,dal,36,87,22,53,13,20,9,28,23,6,5,14,15,107,mil,-5.5
2019-02-08 00:00:00,nyk,35,78,7,22,26,41,10,29,22,6,5,13,23,103,det,42,86,13,30,23,29,11,35,24,3,6,12,27,120,det,-8.0
2019-02-08 00:00:00,min,46,91,9,21,16,22,10,39,22,6,8,15,20,117,nop,43,91,9,30,27,28,8,37,27,11,7,11,21,122,nop,-6.0
2019-02-08 00:00:00,den,46,94,6,26,12,13,8,32,35,5,3,12,19,110,phi,39,78,10,22,29,32,7,35,23,7,5,17,12,117,phi,-6.0
2019-02-08 00:00:00,gsw,41,81,10,29,25,35,9,40,30,5,9,18,23,117,pho,39,101,6,31,23,30,19,29,23,12,1,11,28,107,gsw,-17.0
2019-02-08 00:00:00,mia,38,88,11,33,9,19,11,38,26,6,8,18,21,96,sac,37,90,9,26,19,25,10,36,18,11,5,13,17,102,sac,-3.5
2019-02-08 00:00:00,cle,36,96,12,38,22,25,17,35,21,6,3,14,16,106,was,46,92,12,35,15,16,10,38,35,10,4,16,19,119,was,-10.0
2019-02-09 00:00:00,cho,48,88,19,42,14,18,10,27,30,12,7,13,17,129,atl,46,86,14,33,14,19,10,26,26,10,3,18,18,120,cho,-2.0
2019-02-09 00:00:00,lac,40,84,12,30,31,40,6,43,28,6,6,17,27,123,bos,39,92,9,26,25,31,8,37,21,9,3,12,29,112,bos,-11.5
2019-02-09 00:00:00,was,55,95,12,27,12,14,6,33,38,6,6,13,23,134,chi,49,97,6,24,21,28,14,31,28,7,5,11,15,125,was,-2.5
2019-02-09 00:00:00,okc,40,89,13,34,24,30,12,41,20,7,5,19,24,117,hou,37,86,16,45,22,30,7,32,18,10,7,12,26,112,hou,-2.5
2019-02-09 00:00:00,cle,35,79,16,36,4,9,5,25,23,3,2,12,13,90,ind,45,84,9,26,6,10,6,37,31,8,5,9,13,105,ind,-14.5
2019-02-09 00:00:00,nop,34,86,6,33,16,27,17,35,25,6,5,15,22,90,mem,38,88,8,29,15,18,10,35,27,6,2,10,24,99,nop,-1.0
2019-02-09 00:00:00,orl,44,94,10,27,5,6,9,48,28,5,8,12,20,103,mil,31,95,6,35,15,18,12,39,18,5,8,10,16,83,mil,-6.5
2019-02-09 00:00:00,tor,33,86,14,35,24,29,10,37,27,8,5,12,15,104,nyk,39,94,10,25,11,19,15,42,22,9,4,14,26,99,tor,-13.5
2019-02-09 00:00:00,sas,40,89,7,22,18,20,5,31,24,7,3,9,17,105,uta,47,90,16,41,15,20,9,43,29,7,3,11,17,125,uta,-7.5
2019-02-10 00:00:00,orl,43,91,13,37,25,28,11,38,29,4,9,8,21,124,atl,37,80,13,32,21,25,5,28,27,5,6,11,21,108,orl,-1.0
2019-02-10 00:00:00,por,42,86,9,29,8,14,12,36,24,7,4,19,26,101,dal,36,87,12,37,18,23,11,28,20,6,3,15,20,102,por,-3.0
2019-02-10 00:00:00,mia,48,105,18,43,4,8,21,31,32,6,4,16,22,118,gsw,44,82,13,36,19,26,7,29,28,8,5,12,16,120,gsw,-14.0
2019-02-10 00:00:00,lal,48,93,10,27,14,19,9,34,31,3,4,16,21,120,phi,56,97,12,24,19,22,7,35,33,10,3,7,17,143,phi,-7.0
2019-02-10 00:00:00,pho,38,91,6,27,22,30,15,39,22,5,4,17,31,104,sac,38,84,9,31,32,44,11,38,26,12,11,12,21,117,sac,-9.0
2019-02-11 00:00:00,mil,38,80,12,38,24,29,5,44,24,6,7,17,18,112,chi,37,96,9,28,16,18,9,36,24,8,2,13,22,99,mil,-11.5
2019-02-11 00:00:00,nyk,42,92,7,26,13,20,10,36,21,8,9,10,17,104,cle,38,95,14,44,17,19,17,39,20,6,2,18,16,107,cle,-1.5
2019-02-11 00:00:00,mia,34,82,9,33,10,16,7,40,23,10,5,16,16,87,den,38,89,16,37,11,13,10,35,27,7,6,15,17,103,den,-9.5
2019-02-11 00:00:00,was,42,84,14,39,14,19,7,30,31,7,5,14,21,112,det,44,85,15,36,18,21,10,38,25,6,2,16,21,121,det,-6.0
2019-02-11 00:00:00,dal,35,73,13,36,21,27,3,30,21,5,1,18,17,104,hou,42,90,23,60,13,15,9,29,28,13,5,9,26,120,hou,-11.0
2019-02-11 00:00:00,cho,29,90,7,40,25,33,21,30,15,7,2,5,15,90,ind,38,74,8,25,15,17,5,34,25,3,3,12,22,99,ind,-5.5
2019-02-11 00:00:00,lac,37,72,12,29,34,39,8,29,24,8,2,21,28,120,min,47,90,6,18,30,36,16,28,28,14,1,12,22,130,min,-3.5
2019-02-11 00:00:00,por,36,87,11,29,28,38,10,36,18,8,7,13,24,111,okc,41,86,16,35,22,29,7,38,23,9,7,12,28,120,okc,-5.0
2019-02-11 00:00:00,brk,46,88,20,41,13,18,5,26,33,6,3,14,18,125,tor,50,92,9,31,18,20,5,35,32,12,3,13,16,127,tor,-10.0
2019-02-12 00:00:00,lal,41,95,14,40,17,25,10,34,25,10,6,15,24,113,atl,40,92,16,42,21,26,6,41,29,8,6,20,24,117,lal,-5.5
2019-02-12 00:00:00,uta,41,87,10,26,16,21,7,42,23,3,4,16,21,108,gsw,44,89,13,41,14,21,5,35,29,12,7,6,20,115,gsw,-9.0
2019-02-12 00:00:00,sas,36,86,13,21,23,29,10,33,23,6,5,7,14,108,mem,44,89,8,24,11,16,8,40,25,5,6,12,23,107,sas,-7.0
2019-02-12 00:00:00,orl,42,95,13,32,21,22,12,46,32,9,8,10,14,118,nop,36,94,10,29,6,8,8,34,21,5,8,14,16,88,nop,-4.5
2019-02-12 00:00:00,bos,41,88,13,29,17,21,8,33,24,9,3,5,23,112,phi,39,80,9,27,22,31,10,37,21,4,3,14,20,109,phi,-6.5
2019-02-13 00:00:00,det,36,84,13,40,25,34,10,31,19,7,1,11,18,110,bos,45,88,16,39,12,15,10,37,32,8,2,16,22,118,bos,-3.5
2019-02-13 00:00:00,mem,43,89,11,31,13,17,5,26,33,10,5,8,19,110,chi,45,80,8,20,24,29,9,38,28,2,3,15,19,122,chi,-1.5
2019-02-13 00:00:00,brk,52,113,18,45,26,34,16,44,31,4,13,18,23,148,cle,54,120,18,42,13,18,18,39,35,7,4,15,37,139,brk,-7.5
2019-02-13 00:00:00,mia,44,81,12,30,12,16,7,40,24,8,3,18,20,112,dal,34,88,15,52,18,22,10,28,24,10,0,12,17,101,dal,-3.0
2019-02-13 00:00:00,sac,42,93,11,32,23,28,10,34,30,12,1,12,23,118,den,45,99,8,31,22,25,14,39,26,7,1,13,19,120,den,-7.0
2019-02-13 00:00:00,mil,38,86,9,31,21,29,10,42,22,7,3,10,14,106,ind,37,89,10,27,13,15,4,39,22,6,4,11,23,97,mil,-4.5
2019-02-13 00:00:00,pho,40,86,8,30,19,25,8,28,24,6,4,16,23,107,lac,50,84,11,22,23,30,7,36,33,12,9,11,25,134,lac,-8.0
2019-02-13 00:00:00,hou,40,98,19,53,12,13,13,24,23,5,2,9,18,111,min,49,90,10,20,13,17,13,34,31,4,6,10,13,121,hou,-4.0
2019-02-13 00:00:00,phi,42,78,8,23,34,43,6,41,33,8,7,15,24,126,nyk,40,100,9,29,22,27,14,29,27,8,4,12,27,111,phi,-10.0
2019-02-13 00:00:00,gsw,39,97,13,38,16,18,18,31,26,1,10,8,26,107,por,43,93,16,37,27,34,14,34,24,3,4,4,16,129,gsw,-2.0
2019-02-13 00:00:00,was,37,84,14,40,32,39,4,39,27,6,3,18,28,120,tor,44,92,16,38,25,30,9,43,32,8,8,14,27,129,tor,-9.5
2019-02-21 00:00:00,por,46,105,7,32,14,16,19,41,19,7,9,13,21,113,brk,36,92,7,36,20,26,12,37,26,4,2,12,19,99,por,-3.0
2019-02-21 00:00:00,pho,35,84,10,32,18,25,11,27,26,12,6,17,18,98,cle,42,85,13,36,14,20,10,41,34,11,4,15,23,111,cle,-1.0
2019-02-21 00:00:00,sac,43,99,10,33,27,34,14,38,23,10,3,13,24,123,gsw,43,94,19,46,20,24,8,41,32,5,11,15,26,125,gsw,-12.0
2019-02-21 00:00:00,hou,40,88,12,41,14,15,4,35,18,8,5,14,28,106,lal,38,86,8,30,27,33,12,37,22,4,4,17,17,111,hou,-3.0
2019-02-21 00:00:00,bos,39,102,14,40,5,6,12,38,19,11,9,7,15,97,mil,37,88,14,39,10,14,9,46,21,5,4,15,11,98,mil,-6.0
2019-02-21 00:00:00,mia,45,94,6,22,6,12,7,33,27,11,4,9,28,102,phi,37,82,7,26,25,35,12,39,23,5,4,15,13,106,phi,-5.5
2019-02-22 00:00:00,det,46,95,15,40,18,28,10,34,20,11,4,8,21,125,atl,43,88,20,42,16,19,10,37,21,6,4,18,24,122,det,-4.5
2019-02-22 00:00:00,was,42,97,10,39,16,18,11,32,24,6,6,13,20,110,cho,46,96,13,33,18,22,11,42,26,7,6,13,20,123,cho,-5.0
2019-02-22 00:00:00,den,42,103,14,37,16,25,21,42,32,11,2,13,26,114,dal,34,84,10,41,26,33,7,35,19,7,3,15,21,104,den,-7.0
2019-02-22 00:00:00,nop,43,93,8,27,17,30,15,37,25,5,5,18,25,111,ind,44,93,14,32,24,35,13,35,28,10,5,11,24,126,ind,-5.0
2019-02-22 00:00:00,lac,35,75,6,25,36,42,7,42,21,8,4,23,30,112,mem,33,90,9,32,31,36,11,28,20,10,6,11,31,106,lac,-3.0
2019-02-22 00:00:00,min,41,88,11,24,22,32,7,35,22,13,9,13,20,115,nyk,37,87,11,29,19,24,9,39,15,9,8,20,22,104,min,-3.5
2019-02-22 00:00:00,uta,52,105,18,41,25,31,14,46,33,8,10,24,25,147,okc,55,118,18,44,20,25,11,32,29,16,5,11,29,148,okc,-4.0
2019-02-22 00:00:00,chi,40,90,12,29,18,19,6,33,18,8,4,8,19,110,orl,41,81,14,34,13,24,8,38,25,4,6,14,14,109,orl,-8.0
2019-02-22 00:00:00,sas,43,89,12,37,19,22,9,39,27,7,6,14,22,117,tor,40,94,14,30,26,32,14,33,24,8,3,9,20,120,tor,-8.0
2019-02-23 00:00:00,pho,41,93,13,37,17,20,6,35,25,9,4,12,29,112,atl,38,92,12,33,32,38,12,38,22,8,9,13,22,120,atl,-3.0
2019-02-23 00:00:00,bos,45,92,10,29,16,21,6,26,26,6,7,7,18,116,chi,47,88,12,30,20,21,11,38,26,4,2,13,22,126,bos,-10.5
2019-02-23 00:00:00,brk,40,87,17,43,20,26,11,31,23,5,6,12,26,117,cho,39,86,12,35,25,30,12,30,15,4,5,12,23,115,cho,-3.0
2019-02-23 00:00:00,mem,40,90,5,25,22,28,15,28,18,7,6,12,21,107,cle,39,88,16,42,18,23,14,38,25,6,3,18,26,112,cle,-3.0
2019-02-23 00:00:00,hou,40,92,16,43,22,24,11,37,26,13,7,13,23,118,gsw,42,90,14,36,14,20,9,37,26,8,10,17,19,112,gsw,-12.0
2019-02-23 00:00:00,det,42,80,14,33,21,26,7,34,21,6,5,14,24,119,mia,35,82,7,28,19,27,9,24,18,6,6,13,22,96,mia,-3.5
2019-02-23 00:00:00,min,50,102,12,26,16,20,12,29,29,7,2,10,16,128,mil,50,95,19,43,21,22,10,39,28,6,8,11,17,140,mil,-13.0
2019-02-23 00:00:00,lal,44,81,10,29,17,26,6,33,33,10,3,23,21,115,nop,50,96,15,40,13,16,9,32,31,14,4,17,21,128,lal,-6.5
2019-02-23 00:00:00,sac,44,96,7,19,24,34,6,40,24,7,7,9,21,119,okc,40,105,14,46,22,28,16,43,17,2,6,14,26,116,okc,-5.5
2019-02-23 00:00:00,por,49,99,5,23,27,29,19,34,29,8,6,11,23,130,phi,42,87,9,24,22,28,7,26,28,5,5,11,23,115,phi,-2.0
2019-02-23 00:00:00,dal,41,97,13,36,14,18,8,34,25,2,3,3,28,109,uta,41,85,14,38,29,33,8,45,28,2,9,7,21,125,uta,-11.0
2019-02-23 00:00:00,ind,47,83,11,25,14,22,12,29,29,13,0,23,21,119,was,42,79,13,35,15,21,8,24,27,15,5,22,23,112,ind,-1.0
